name, input_RA, input_dec, first_flux, first_peak_flux, nvss_flux, gb6_flux, cat_ra, cat_dec, arcsec, uniq_id, matchflag_first, matchflag_nvss, first-nvss_arcsec
358462       353.00003       1.2530390      89.3500      83.9200      100.576      82.0000       353.00000       1.2530630      0.14113653     2816564       1      -1     0.347000
362683       350.39069      -1.1127550      19.6700      10.9700      39.9510     -99.0000       350.39070      -1.1129280      0.62483598     2797180       1      -1      6.66000
365643       352.75687      -1.1011660      3.66000      3.07000      3.36800     -99.0000       352.75684      -1.1011310      0.16363178     2814740      -1       1      7.96000
367514       353.55572      0.22865600      24.8200      24.6800      27.8170     -99.0000       353.55265      0.22186100       26.856161     2820549      -1       1     0.946000
367841       350.15830      0.52771500      80.5600      77.7400      82.0140      87.0000       350.15835      0.52773100      0.22007162     2795282      -1       1      1.00300
368580       354.65924     -0.58715700      4.81000      4.24000      23.6300     -99.0000       354.65924     -0.58713300     0.086474967     2828639      -1       1      24.9710
371008       351.95551      0.82449200      5.65000      3.86000      8.84200     -99.0000       351.95547      0.82445800      0.16323529     2809047      -1       1      2.80300
371312       352.00082      -1.1955300      1.25000      1.58000     -99.0000     -99.0000       352.00071      -1.1953250      0.84096031     2809350      -1       0     -99.0000
372932       353.76337      0.70449600      3.57000      4.09000      2.24200     -99.0000       353.76332      0.70454400      0.23933909     2822105      -1       1      4.33400
378381       353.19369      0.89799000      4.73000      3.94000      10.7720     -99.0000       353.19400      0.89800000       1.0985900     2817981       1      -1      18.6660
383248       353.81424     -0.87269900      44.2800      33.2300      74.4090     -99.0000       353.81530     -0.87357000       4.9390124     2822461       1      -1      10.1940
388990       354.57608     -0.93625300      12.2700      12.1100     -99.0000     -99.0000       354.57612     -0.93626700      0.13905510     2828005      -1       0     -99.0000
391615       353.83423     -0.30948000      6.83000      6.68000      7.46300     -99.0000       353.84176     -0.30763100       27.927267     2822630      -1       1      1.42500
392090       352.09662      0.89344700      5.20000      5.25000      6.14100     -99.0000       352.09665      0.89359400      0.53805249     2810130      -1       1      3.33900
392320       354.10019     0.046112000      18.8600      17.3400      231.663     -99.0000       354.10025     0.046086000      0.22553935     2824412      -1       1      17.4350
393489       350.08658     -0.33624700      5.46000      2.59000      14.5100     -99.0000       350.08600     -0.33779100       5.9351107     2794703       1      -1      21.4130
399946       351.19162       1.1560820      30.1200      21.7100      32.6080     -99.0000       351.19150       1.1559690      0.59338878     2803412       1      -1     0.201000
404398       352.95581      0.96644600     -99.0000     -99.0000      3.59100     -99.0000       352.95800      0.97200600       21.511415     2816224       0      -1     -99.0000
406658       351.15582      0.20712400      1.35000      1.70000     -99.0000     -99.0000       351.15578      0.20715000      0.19652175     2803101      -1       0     -99.0000
408346       351.89475      0.37612200      76.6600      38.4100      80.4000      44.0000       351.89494      0.37578100       1.4088148     2808616      -1       1      1.78100
408591       354.67224     -0.79113900      1.08000      1.28000      2.85300     -99.0000       354.67350     -0.79478300       13.879304     2828730       1      -1      22.6480
410000       353.85690      0.53671400      4.61000      3.72000      6.67900     -99.0000       353.84972      0.53750600       26.011934     2822681      -1       1      3.98900
419768       347.44229     0.013573000     0.520000     0.860000     -99.0000     -99.0000       347.44223     0.013708000      0.53480299     2774768      -1       0     -99.0000
420130       349.49847     -0.12589100      8.97000      8.52000      10.5340     -99.0000       349.49848     -0.12598300      0.33278101     2790040      -1       1      3.63500
424447       346.09610    -0.071476000      2.67000      2.44000      5.36500     -99.0000       346.09614    -0.071361000      0.44074646     2765048      -1       1      4.50900
424910       346.59872     -0.76980900      1.77000      1.20000     -99.0000     -99.0000       346.59899     -0.76985800      0.96663184     2768710      -1       0     -99.0000
434748       347.13342      0.44165800      1.63000      2.30000     -99.0000     -99.0000       347.13346      0.44167800      0.14825707     2772621      -1       0     -99.0000
441354       348.08316     -0.12457900      2.32000      2.45000      2.44200     -99.0000       348.07972     -0.12568900       13.023021     2779446      -1       1      6.16700
449119       348.72348      0.69764700     0.840000      1.07000     -99.0000     -99.0000       348.71579      0.70063900       29.715664     2784142      -1       0     -99.0000
452739       349.03021       1.0035960      95.8700      89.2200      93.3040      46.0000       349.03010       1.0035370      0.45572360     2786472       1      -1     0.867000
453036       345.27670     -0.38526900      19.7100      10.6700      43.0290     -99.0000       345.26968     -0.38241700       27.278002     2759205      -1       1      5.42700
458421       347.22141      0.59984200      124.410      64.5000      125.113      51.0000       347.21620      0.60388100       23.717839     2773176       1      -1     0.330000
464036       348.69373     -0.12152800      2.25000      2.25000      2.77900     -99.0000       348.69380     -0.12144700      0.39496775     2783971      -1       1      4.74300
473566       348.09317      -1.1568950      262.630      237.940      259.476     -99.0000       348.09318      -1.1569530      0.21129884     2779548      -1       1      1.42100
473666       347.10757       1.2395550      5.76000      5.74000      6.05400     -99.0000       347.10680       1.2447690       18.976089     2772450       1      -1      4.59300
